slot_id,doctor_id,start_time,end_time,is_booked,booked_by_patient_id
a7ed33a1-4afd-4ba6-8384-818869e9102a,5ff50514-3018-4d59-a2e6-32e99abb910e,2026-05-20 15:00:00,2026-05-20 15:30:00,False,
77a38c1d-c105-41f9-907f-3dabdb45b3ca,5ff50514-3018-4d59-a2e6-32e99abb910e,2026-05-20 15:30:00,2026-05-20 16:00:00,False,
d8b4a712-8b26-4259-9450-45586d61f9cb,5ff50514-3018-4d59-a2e6-32e99abb910e,2026-05-20 16:00:00,2026-05-20 16:30:00,False,
2a40a438-18f2-465d-9b07-e6f4ebc5b4ba,5ff50514-3018-4d59-a2e6-32e99abb910e,2026-05-20 16:30:00,2026-05-20 17:00:00,False,
5447fe4c-2303-44b6-a3a1-45d04b3e50d0,1d767fb6-9e51-468a-8cb9-71bf9a0fbd41,2026-05-20 09:00:00,2026-05-20 09:30:00,False,
d4e24e20-4d5a-4375-a444-88d24b4b3704,1d767fb6-9e51-468a-8cb9-71bf9a0fbd41,2026-05-20 09:30:00,2026-05-20 10:00:00,False,
202750ce-adac-4b49-a66f-3cab0539b396,1d767fb6-9e51-468a-8cb9-71bf9a0fbd41,2026-05-20 10:00:00,2026-05-20 10:30:00,False,
2d4aa8b7-045a-42e9-a6fb-9e3aa53910e8,1d767fb6-9e51-468a-8cb9-71bf9a0fbd41,2026-05-20 10:30:00,2026-05-20 11:00:00,False,
a0b369c8-3d2b-4237-a798-c58c87710825,1d767fb6-9e51-468a-8cb9-71bf9a0fbd41,2026-05-20 11:00:00,2026-05-20 11:30:00,False,
e7cdc2e1-2534-49bb-a28a-3839f2dcd9e0,1d767fb6-9e51-468a-8cb9-71bf9a0fbd41,2026-05-20 11:30:00,2026-05-20 12:00:00,False,
f3dc3613-0ea0-4961-b7c4-39d9462ed928,1d767fb6-9e51-468a-8cb9-71bf9a0fbd41,2026-05-20 12:00:00,2026-05-20 12:30:00,False,
ed7d0510-6667-4952-87cc-4b05226338b8,1d767fb6-9e51-468a-8cb9-71bf9a0fbd41,2026-05-20 12:30:00,2026-05-20 13:00:00,False,
085d6ce8-fa07-4811-bbcb-4bb2caaaedc2,1d767fb6-9e51-468a-8cb9-71bf9a0fbd41,2026-05-20 14:00:00,2026-05-20 14:30:00,False,
05c04bc8-001d-4629-883e-216b422819a1,1d767fb6-9e51-468a-8cb9-71bf9a0fbd41,2026-05-20 14:30:00,2026-05-20 15:00:00,False,
e241e810-63d9-4c8a-8117-251d91a25fe3,1d767fb6-9e51-468a-8cb9-71bf9a0fbd41,2026-05-20 15:00:00,2026-05-20 15:30:00,False,
5abf445e-a05a-413f-8ddb-192bc492aae9,1d767fb6-9e51-468a-8cb9-71bf9a0fbd41,2026-05-20 15:30:00,2026-05-20 16:00:00,False,
21c3161d-45c7-41bd-8743-7c3e26f06959,1d767fb6-9e51-468a-8cb9-71bf9a0fbd41,2026-05-20 16:00:00,2026-05-20 16:30:00,False,
10f86d4c-a693-47d2-a57f-c780a8c8f81a,1d767fb6-9e51-468a-8cb9-71bf9a0fbd41,2026-05-20 16:30:00,2026-05-20 17:00:00,False,
6fddbbdd-c176-4181-a004-1e2bd0c31455,55c62cbf-3b2f-4833-b4b4-1f8ea7723d7c,2026-05-20 09:00:00,2026-05-20 09:30:00,False,
6fe86e28-c981-4f6f-80af-212eba7d5ee3,55c62cbf-3b2f-4833-b4b4-1f8ea7723d7c,2026-05-20 09:30:00,2026-05-20 10:00:00,False,
7deafea6-9ccc-4d5f-b5c8-a7b081bffb92,55c62cbf-3b2f-4833-b4b4-1f8ea7723d7c,2026-05-20 10:00:00,2026-05-20 10:30:00,False,
4c483b71-8f76-447e-aa21-4c11ebe911c7,55c62cbf-3b2f-4833-b4b4-1f8ea7723d7c,2026-05-20 10:30:00,2026-05-20 11:00:00,False,
b6ca1fd6-7866-47a2-9d25-632b7b292a45,55c62cbf-3b2f-4833-b4b4-1f8ea7723d7c,2026-05-20 11:00:00,2026-05-20 11:30:00,False,
2865cd23-46ad-4e8a-94ae-792e280a92bc,55c62cbf-3b2f-4833-b4b4-1f8ea7723d7c,2026-05-20 11:30:00,2026-05-20 12:00:00,False,
79ed3c61-eb61-4ad9-8dad-049a169dc99c,55c62cbf-3b2f-4833-b4b4-1f8ea7723d7c,2026-05-20 12:00:00,2026-05-20 12:30:00,False,
5fc3146a-8488-4953-8536-594de83e6079,55c62cbf-3b2f-4833-b4b4-1f8ea7723d7c,2026-05-20 12:30:00,2026-05-20 13:00:00,False,
488cfe54-fe0b-4572-81c0-aa4ffc60ee19,55c62cbf-3b2f-4833-b4b4-1f8ea7723d7c,2026-05-20 14:00:00,2026-05-20 14:30:00,False,
7cea6cad-890a-46d7-a992-b22b4ebf193e,55c62cbf-3b2f-4833-b4b4-1f8ea7723d7c,2026-05-20 14:30:00,2026-05-20 15:00:00,False,
37170420-9b6f-4e92-9d14-346833e4ecbc,55c62cbf-3b2f-4833-b4b4-1f8ea7723d7c,2026-05-20 15:00:00,2026-05-20 15:30:00,False,
ee64099b-20d8-4e4a-b2d7-3ad24cb37462,55c62cbf-3b2f-4833-b4b4-1f8ea7723d7c,2026-05-20 15:30:00,2026-05-20 16:00:00,False,
55d5a1e1-6ddd-47c4-9d79-18f49a10ca39,55c62cbf-3b2f-4833-b4b4-1f8ea7723d7c,2026-05-20 16:00:00,2026-05-20 16:30:00,False,
62ea7699-af18-44d9-bef2-c45fd9b1472a,55c62cbf-3b2f-4833-b4b4-1f8ea7723d7c,2026-05-20 16:30:00,2026-05-20 17:00:00,False,
85d86ca3-91f4-454d-b87a-1aee1714a5a3,776cd1b9-5302-42b5-b9f9-75b74f7e1c15,2026-05-20 09:00:00,2026-05-20 09:30:00,False,
80dd1184-428c-4c89-9e49-991c8f68a498,776cd1b9-5302-42b5-b9f9-75b74f7e1c15,2026-05-20 09:30:00,2026-05-20 10:00:00,False,
9f0fcb71-d3f7-4020-a30d-4efe65126f2a,776cd1b9-5302-42b5-b9f9-75b74f7e1c15,2026-05-20 10:00:00,2026-05-20 10:30:00,False,
08c59e9a-7d66-4021-b121-bfa6b0f5427a,776cd1b9-5302-42b5-b9f9-75b74f7e1c15,2026-05-20 10:30:00,2026-05-20 11:00:00,False,
209a748a-923d-4146-b7e0-f8f678d23030,776cd1b9-5302-42b5-b9f9-75b74f7e1c15,2026-05-20 11:00:00,2026-05-20 11:30:00,False,
6749de0f-6203-46eb-8dba-0d19a7e44063,776cd1b9-5302-42b5-b9f9-75b74f7e1c15,2026-05-20 11:30:00,2026-05-20 12:00:00,False,
77c661d6-073e-4a27-ab27-f8f1de4809db,776cd1b9-5302-42b5-b9f9-75b74f7e1c15,2026-05-20 12:00:00,2026-05-20 12:30:00,False,
f99838cb-ead6-413e-97b6-e633b5c0f21f,776cd1b9-5302-42b5-b9f9-75b74f7e1c15,2026-05-20 12:30:00,2026-05-20 13:00:00,False,
42237c41-c80a-4f7d-aa5b-b5c395df5f33,776cd1b9-5302-42b5-b9f9-75b74f7e1c15,2026-05-20 14:00:00,2026-05-20 14:30:00,False,
8ba3084b-da75-441b-b739-0d6446ea7aff,776cd1b9-5302-42b5-b9f9-75b74f7e1c15,2026-05-20 14:30:00,2026-05-20 15:00:00,False,
8e6f6573-5231-4b61-bb74-d339229905c2,776cd1b9-5302-42b5-b9f9-75b74f7e1c15,2026-05-20 15:00:00,2026-05-20 15:30:00,False,
e753e6b2-ef80-465b-a7ab-a3f534ec789e,776cd1b9-5302-42b5-b9f9-75b74f7e1c15,2026-05-20 15:30:00,2026-05-20 16:00:00,False,
e019e83c-b4a7-49a0-a5be-18296a001edc,776cd1b9-5302-42b5-b9f9-75b74f7e1c15,2026-05-20 16:00:00,2026-05-20 16:30:00,False,
d90fad13-b493-4c3e-8654-9564c0389b52,776cd1b9-5302-42b5-b9f9-75b74f7e1c15,2026-05-20 16:30:00,2026-05-20 17:00:00,False,
ebc28c3d-ad24-4ca4-b7f2-a7fabaff1d28,fcea28d8-825f-4997-8f57-2d50e90707bb,2026-05-20 09:00:00,2026-05-20 09:30:00,False,
0625e856-5948-47f8-9385-c3ead9ea6454,fcea28d8-825f-4997-8f57-2d50e90707bb,2026-05-20 09:30:00,2026-05-20 10:00:00,False,
a72a61cb-bd70-4144-83f6-7a47384e450a,fcea28d8-825f-4997-8f57-2d50e90707bb,2026-05-20 10:00:00,2026-05-20 10:30:00,False,
18cf0fc1-6009-4b78-a1c3-6cb918b4eb19,fcea28d8-825f-4997-8f57-2d50e90707bb,2026-05-20 10:30:00,2026-05-20 11:00:00,False,
b21e546e-e1b3-4532-8d07-999e1cae1009,fcea28d8-825f-4997-8f57-2d50e90707bb,2026-05-20 11:00:00,2026-05-20 11:30:00,False,
d3b4e477-5d1f-4648-9ce8-44e809868a14,fcea28d8-825f-4997-8f57-2d50e90707bb,2026-05-20 11:30:00,2026-05-20 12:00:00,False,
af1c6395-dac9-4e33-bcf9-4db584363473,fcea28d8-825f-4997-8f57-2d50e90707bb,2026-05-20 12:00:00,2026-05-20 12:30:00,False,
c630f60d-4024-4b6c-814f-93c6d4aaa7ed,fcea28d8-825f-4997-8f57-2d50e90707bb,2026-05-20 12:30:00,2026-05-20 13:00:00,False,
3bc550f2-d09b-4a3e-b23c-7685aadc4544,fcea28d8-825f-4997-8f57-2d50e90707bb,2026-05-20 14:00:00,2026-05-20 14:30:00,False,
5b8ebbd6-bc62-4e85-9352-874e202a350a,fcea28d8-825f-4997-8f57-2d50e90707bb,2026-05-20 14:30:00,2026-05-20 15:00:00,False,
9e24d8f7-c58d-470a-b145-cfa2d4f2f212,fcea28d8-825f-4997-8f57-2d50e90707bb,2026-05-20 15:00:00,2026-05-20 15:30:00,False,
e1d87493-ef59-44e8-ac69-5a09ca053407,fcea28d8-825f-4997-8f57-2d50e90707bb,2026-05-20 15:30:00,2026-05-20 16:00:00,False,
f5a846a1-77f9-4d8d-95ef-b2985a102459,fcea28d8-825f-4997-8f57-2d50e90707bb,2026-05-20 16:00:00,2026-05-20 16:30:00,False,
2a063347-48d6-4ea2-ba87-421d77d0313f,fcea28d8-825f-4997-8f57-2d50e90707bb,2026-05-20 16:30:00,2026-05-20 17:00:00,False,
15cb2cc9-61ac-429e-b122-25e3478a58f1,dc8fff78-26b2-49fb-a51e-1b5d29229813,2026-05-20 09:00:00,2026-05-20 09:30:00,False,
22155fd4-2ef8-48ad-9206-2ff8db1ce332,dc8fff78-26b2-49fb-a51e-1b5d29229813,2026-05-20 09:30:00,2026-05-20 10:00:00,False,
bbd19044-71c3-477a-9758-84386f60f342,dc8fff78-26b2-49fb-a51e-1b5d29229813,2026-05-20 10:00:00,2026-05-20 10:30:00,False,
541baf25-caf5-4719-b509-f13397e8b2aa,dc8fff78-26b2-49fb-a51e-1b5d29229813,2026-05-20 10:30:00,2026-05-20 11:00:00,False,
56695818-311b-4fdf-b92b-344afdc58d2e,dc8fff78-26b2-49fb-a51e-1b5d29229813,2026-05-20 11:00:00,2026-05-20 11:30:00,False,
881a9cb7-8a8b-44e4-9086-59db724fe3c3,dc8fff78-26b2-49fb-a51e-1b5d29229813,2026-05-20 11:30:00,2026-05-20 12:00:00,False,
32a255a8-4ac1-41c7-b4eb-f660b5b126c9,dc8fff78-26b2-49fb-a51e-1b5d29229813,2026-05-20 12:00:00,2026-05-20 12:30:00,False,
853288a0-c347-4d5d-9c22-98af840fea3d,dc8fff78-26b2-49fb-a51e-1b5d29229813,2026-05-20 12:30:00,2026-05-20 13:00:00,False,
5cdf4cac-64bf-489f-b549-bbbd9b980895,dc8fff78-26b2-49fb-a51e-1b5d29229813,2026-05-20 14:00:00,2026-05-20 14:30:00,False,
4b6dddb0-bd26-49ea-b5a5-e5de3fb23e4a,dc8fff78-26b2-49fb-a51e-1b5d29229813,2026-05-20 14:30:00,2026-05-20 15:00:00,False,
5e04fd1e-8270-4ebb-845c-ae8d1e1d5ae4,dc8fff78-26b2-49fb-a51e-1b5d29229813,2026-05-20 15:00:00,2026-05-20 15:30:00,False,
67a4cf22-9298-45fa-b583-b8e05013b8ac,dc8fff78-26b2-49fb-a51e-1b5d29229813,2026-05-20 15:30:00,2026-05-20 16:00:00,False,
ff158d48-44bd-4e7b-9a2a-073194272394,dc8fff78-26b2-49fb-a51e-1b5d29229813,2026-05-20 16:00:00,2026-05-20 16:30:00,False,
d91f7c92-7f66-4cf2-887d-4d18be1669b2,dc8fff78-26b2-49fb-a51e-1b5d29229813,2026-05-20 16:30:00,2026-05-20 17:00:00,False,
625f7a6e-eef0-41ec-911c-9e57531f5aa4,bb758fd7-230e-49f9-af27-263c27d957cd,2026-05-20 09:00:00,2026-05-20 09:30:00,False,
f9d26047-1f90-4e7a-b001-ecb63cb90759,bb758fd7-230e-49f9-af27-263c27d957cd,2026-05-20 09:30:00,2026-05-20 10:00:00,False,
1426c2aa-f3d0-4abe-8558-7efaaa45d419,bb758fd7-230e-49f9-af27-263c27d957cd,2026-05-20 10:00:00,2026-05-20 10:30:00,False,
123dc9fe-716f-40a0-96e2-dad1629fdc21,bb758fd7-230e-49f9-af27-263c27d957cd,2026-05-20 10:30:00,2026-05-20 11:00:00,False,
b1a9084a-310f-4451-b1a6-aa07d9937347,bb758fd7-230e-49f9-af27-263c27d957cd,2026-05-20 11:00:00,2026-05-20 11:30:00,False,
611f2abe-7525-4282-9657-15c84a41470a,bb758fd7-230e-49f9-af27-263c27d957cd,2026-05-20 11:30:00,2026-05-20 12:00:00,False,
34d0ab75-544a-4bff-8d70-3042bb4c74b4,bb758fd7-230e-49f9-af27-263c27d957cd,2026-05-20 12:00:00,2026-05-20 12:30:00,False,
d46b3a85-961a-4471-b3f3-a25225a85002,bb758fd7-230e-49f9-af27-263c27d957cd,2026-05-20 12:30:00,2026-05-20 13:00:00,False,
1eb9b772-2bd2-4dd2-b9e0-23ae8c33e22f,bb758fd7-230e-49f9-af27-263c27d957cd,2026-05-20 14:00:00,2026-05-20 14:30:00,False,
ea6a61b1-89b4-4ef6-bc6a-b24860931b31,bb758fd7-230e-49f9-af27-263c27d957cd,2026-05-20 14:30:00,2026-05-20 15:00:00,False,
2144b487-9309-4e69-90a4-a17f6210bac8,bb758fd7-230e-49f9-af27-263c27d957cd,2026-05-20 15:00:00,2026-05-20 15:30:00,False,
46b750a5-c332-4500-8c96-881a11536292,bb758fd7-230e-49f9-af27-263c27d957cd,2026-05-20 15:30:00,2026-05-20 16:00:00,False,
c16ea576-3e3e-4507-8a17-292e69b178c7,bb758fd7-230e-49f9-af27-263c27d957cd,2026-05-20 16:00:00,2026-05-20 16:30:00,False,
d31f0393-83ad-49fb-984b-a46216e2c0d1,bb758fd7-230e-49f9-af27-263c27d957cd,2026-05-20 16:30:00,2026-05-20 17:00:00,False,
